1.0,5.05,2.4510201957552287
1.0101010101010102,5.55,2.215287791687572
1.02020202020202,5.27,2.221958595473822
1.0303030303030303,5.82,2.499519953911151
1.0404040404040404,5.63,2.243457153591305
1.0505050505050506,5.39,2.1766717713059083
1.0606060606060606,5.8,2.2715633383201093
1.0707070707070707,6.19,2.480705544799705
1.0808080808080809,5.78,2.46
1.0909090909090908,5.76,2.5578115645997066
1.101010101010101,6.26,2.6781336785156933
1.1111111111111112,6.56,2.467063031217484
1.121212121212121,6.14,2.664657576500215
1.1313131313131313,6.16,2.398833049630591
1.1414141414141414,6.04,2.7565195446432083
1.1515151515151516,6.72,2.3498085028359226
1.1616161616161615,6.61,2.382834446620243
1.1717171717171717,6.12,2.48306262506607
1.1818181818181819,6.46,2.8192906909362856
1.191919191919192,6.64,2.5397637685422634
1.202020202020202,6.73,2.7453779339100106
1.2121212121212122,6.75,2.342541355024496
1.2222222222222223,7.35,2.589884167293974
1.2323232323232323,6.56,2.6165626306282066
1.2424242424242424,6.81,2.6895910469809348
1.2525252525252526,6.74,2.7554310007692076
1.2626262626262625,6.77,2.314540991211864
1.2727272727272727,6.73,2.4813504387732097
1.2828282828282829,6.91,2.4293826376262757
1.2929292929292928,6.94,2.777840888171963
1.303030303030303,7.13,2.360741408964565
1.3131313131313131,6.41,2.6347485648539597
1.3232323232323233,7.1,2.80178514522438
1.3333333333333335,7.21,2.6164670836836454
1.3434343434343434,7.06,2.297041575592397
1.3535353535353536,7.0,2.870540018881465
1.3636363636363638,7.52,2.4514485513671302
1.3737373737373737,7.2,2.6457513110645903
1.3838383838383839,6.93,2.3248870940327397
1.393939393939394,7.74,2.6329451190634416
1.404040404040404,7.57,2.7064921947051683
1.4141414141414141,7.98,2.7639826338094093
1.4242424242424243,7.47,2.3514038360094593
1.4343434343434343,7.99,2.9478636332096504
1.4444444444444444,7.96,3.111012696856122
1.4545454545454546,7.9,2.5942243542145698
1.4646464646464648,8.2,2.839013913315678
1.474747474747475,7.73,2.4732771781585665
1.4848484848484849,8.28,3.0531295419618214
1.494949494949495,8.53,2.673780095669799
1.5050505050505052,7.96,2.6792536274119327
1.5151515151515151,8.06,2.477175811281872
1.5252525252525253,8.3,3.0675723300355937
1.5353535353535355,8.68,2.4652788888886388
1.5454545454545454,7.74,2.9038595007334633
1.5555555555555556,8.6,2.9223278392404914
1.5656565656565657,8.54,2.9779858965414867
1.5757575757575757,8.36,2.830265005260108
1.5858585858585859,8.79,2.7360372804477646
1.595959595959596,8.8,2.8495613697550017
1.606060606060606,8.84,2.962161373051779
1.6161616161616164,8.65,2.8995689334795958
1.6262626262626263,8.82,3.1918019988714836
1.6363636363636365,8.83,2.7241695982445733
1.6464646464646466,8.94,2.568345771114162
1.6565656565656566,8.91,3.0662517835298524
1.6666666666666667,8.96,3.349388003800098
1.676767676767677,9.88,3.459132839311032
1.6868686868686869,9.19,2.9721877464251816
1.696969696969697,9.48,3.041315504843258
1.7070707070707072,9.61,3.2307739010955254
1.7171717171717171,9.32,2.7995713957675736
1.7272727272727273,8.99,3.2202329108311405
1.7373737373737375,9.57,2.9908360035281105
1.7474747474747474,9.56,3.102644033723495
1.7575757575757578,9.33,2.9429746855859973
1.7676767676767677,10.23,2.8560637247792635
1.7777777777777777,9.61,3.0688597230893433
1.787878787878788,9.54,2.944214666086697
1.797979797979798,9.97,2.7837205319500016
1.8080808080808082,10.04,3.340419135378074
1.8181818181818183,10.63,3.1357774155701805
1.8282828282828283,10.2,3.221800738717403
1.8383838383838385,9.71,3.1057849249424856
1.8484848484848486,9.71,3.2841893977053154
1.8585858585858586,10.35,3.250769139757544
1.8686868686868687,9.71,3.502270691993981
1.878787878787879,10.77,3.288935998161107
1.8888888888888888,10.57,3.2503999753876442
1.8989898989898992,10.11,3.0915853538273854
1.9090909090909092,10.7,3.681032463861192
1.9191919191919191,10.34,3.0990966425718316
1.9292929292929295,10.71,3.499414236697336
1.9393939393939394,10.29,3.5476612014114317
1.9494949494949496,10.78,3.363272216160922
1.9595959595959598,11.49,3.5678985411583666
1.9696969696969697,10.38,2.8311834981152315
1.97979797979798,11.26,3.4630044758850658
1.98989898989899,11.38,3.5065082346973035
2.0,10.71,3.1122178586981986
