1.01,2.14,1.4354093492798492
1.100808080808081,2.48,1.621604144049959
1.1916161616161616,2.5,1.4798648586948742
1.2824242424242425,2.73,1.7484564621402503
1.3732323232323234,2.87,1.65924681708298
1.464040404040404,3.1,1.8520259177452132
1.554848484848485,3.59,1.9651717482194782
1.6456565656565658,3.78,2.002897900543111
1.7364646464646465,4.6,2.209072203437452
1.8272727272727272,4.79,2.228429940563535
1.918080808080808,5.58,2.209886874932742
2.008888888888889,6.09,2.421136096959442
2.0996969696969696,6.06,2.167117901730314
2.1905050505050507,6.65,2.475378758897312
2.2813131313131314,7.91,2.993643265320703
2.372121212121212,7.89,3.1173546477742953
2.462929292929293,8.79,2.6392991493955362
2.553737373737374,9.09,3.137180262592508
2.6445454545454545,9.66,3.2348724858949227
2.7353535353535356,9.5,2.794637722496424
2.826161616161616,9.9,2.9171904291629644
2.916969696969697,9.98,2.596073958884839
3.007777777777778,11.03,3.617886123138759
3.0985858585858583,10.74,2.8341489022279687
3.1893939393939394,11.7,3.5846896657869842
3.2802020202020206,12.24,3.1721286228650944
3.371010101010101,11.43,3.386015357318983
3.461818181818182,12.42,3.7501466637986307
3.552626262626263,12.55,3.3207679834640658
3.6434343434343432,12.54,3.634336253017874
3.7342424242424244,13.06,3.3876835743616907
3.8250505050505055,12.78,3.192428542661527
3.9158585858585857,13.32,3.0162228034414174
4.006666666666667,12.71,2.9976490788616337
4.097474747474748,13.43,3.1472368833629285
4.188282828282828,13.68,3.692912130013386
4.279090909090909,13.97,3.8844690756910394
4.36989898989899,13.25,3.642457961322272
4.460707070707071,14.05,3.763973963778177
4.551515151515152,14.26,3.833066657390659
4.642323232323232,14.0,3.608323710533743
4.733131313131313,13.98,3.4899283660270166
4.823939393939394,14.51,3.2878412370429326
4.914747474747474,14.56,3.745183573604904
5.0055555555555555,14.25,3.1729323976410213
5.096363636363637,14.65,3.4881943753179807
5.187171717171717,14.39,3.34034429363202
5.277979797979798,14.84,3.778147694307357
5.368787878787879,14.62,3.233512022553805
5.459595959595959,14.8,3.0000000000000004
5.5504040404040405,14.48,3.3420951512486896
5.641212121212121,15.04,3.6631134298571753
5.732020202020202,14.94,3.5037693988046645
5.822828282828283,15.83,3.4031015265489803
5.913636363636363,15.57,3.391916862188695
6.004444444444444,14.85,3.1697791721190924
6.095252525252525,15.33,3.3016813898376083
6.186060606060606,15.02,3.2495538155260637
6.276868686868687,15.35,3.4157722406507136
6.367676767676768,14.91,3.752585775168904
6.458484848484848,15.89,3.6328914104332934
6.549292929292929,14.98,3.8651778743028116
6.64010101010101,15.51,3.5762969675349954
6.7309090909090905,15.52,3.780158726826163
6.821717171717172,15.95,4.094813793080218
6.912525252525253,15.61,3.0328039831152953
7.003333333333333,16.04,3.8701937935974215
7.094141414141414,15.97,3.5873527844358994
7.184949494949495,15.39,3.4580196644900676
7.275757575757575,15.71,3.7129368429856173
7.3665656565656565,15.52,3.52272621700864
7.457373737373738,15.08,3.4078732370791025
7.548181818181818,15.91,3.3618298588715043
7.638989898989899,15.64,3.950999873449758
7.72979797979798,16.17,3.48440812764521
7.82060606060606,15.6,3.6496575181789317
7.9114141414141415,16.13,3.5934802072642618
8.002222222222223,16.41,3.3618298588715043
8.093030303030304,15.62,3.5292492119429593
8.183838383838385,15.43,3.70743846880835
8.274646464646464,15.48,3.683693798349695
8.365454545454545,15.01,3.6564873854561566
8.456262626262626,15.89,3.8207198274670704
8.547070707070707,16.04,3.746785288750878
8.637878787878789,15.73,3.9085930972665857
8.72868686868687,15.49,3.5085467076839665
8.819494949494949,16.08,3.47470862087744
8.91030303030303,16.3,3.640054944640259
9.001111111111111,16.59,3.765886349851785
9.091919191919192,16.02,3.3255976906414886
9.182727272727274,16.47,3.986113395276156
9.273535353535353,16.16,3.537569787297489
9.364343434343434,16.39,3.5549824190845167
9.455151515151515,15.65,4.05308524460071
9.545959595959596,15.57,3.453273809010806
9.636767676767677,16.78,3.966308107043627
9.727575757575758,15.62,3.523577727253934
9.818383838383838,16.58,3.490501396647765
9.909191919191919,16.69,3.746184725824395
10.0,16.73,3.381878176398434
